"","Region","Year","Taxon","Depth","Length"
"335","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,45.5
"336","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,32.5
"337","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,33.5
"338","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,34.5
"339","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,35.5
"340","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,36.5
"341","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,41.5
"342","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,48.5
"343","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,20.5
"344","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,21.5
"345","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,22.5
"346","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,23.5
"347","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,24.5
"348","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,25.5
"349","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,26.5
"350","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,28.5
"351","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,29.5
"352","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,31.5
"353","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,32.5
"354","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,33.5
"355","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,34.5
"356","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,35.5
"357","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,36.5
"358","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,37.5
"359","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,42.5
"360","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,45.5
"361","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,26.5
"362","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,29.5
"363","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,30.5
"364","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,31.5
"365","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,32.5
"366","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,33.5
"367","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,34.5
"368","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,35.5
"369","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,36.5
"370","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,43.5
"371","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,30.5
"372","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,31.5
"373","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,32.5
"374","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,33.5
"375","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,35.5
"376","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,36.5
"377","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,37.5
"378","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,38.5
"379","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",155,32.5
"380","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,26.5
"381","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,31.5
"382","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,33.5
"383","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,34.5
"384","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,35.5
"385","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,36.5
"386","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,37.5
"387","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,47.5
"388","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,17.5
"389","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,27.5
"390","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,30.5
"391","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,31.5
"392","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,32.5
"393","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,33.5
"394","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,34.5
"395","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,35.5
"396","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,36.5
"397","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,37.5
"398","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,38.5
"399","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,41.5
"400","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,31.5
"401","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,32.5
"402","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,33.5
"403","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,34.5
"404","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,35.5
"405","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,38.5
"406","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,39.5
"407","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,40.5
"408","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,41.5
"409","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,42.5
"410","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,45.5
"411","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,20.5
"412","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,21.5
"413","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,22.5
"414","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,23.5
"415","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,24.5
"416","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,25.5
"417","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,26.5
"418","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,27.5
"419","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,30.5
"420","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,31.5
"421","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,32.5
"422","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,33.5
"423","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,34.5
"424","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,35.5
"425","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,36.5
"426","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,37.5
"427","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,38.5
"428","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,26.5
"429","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,30.5
"430","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,31.5
"431","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,32.5
"432","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,33.5
"433","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,34.5
"434","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,35.5
"435","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,37.5
"436","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,25.5
"437","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,30.5
"438","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,31.5
"439","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,32.5
"440","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,33.5
"441","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,34.5
"442","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,35.5
"443","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,36.5
"444","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,39.5
"445","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,36.5
"446","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,37.5
"447","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,46.5
"448","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,50.5
"449","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",244,36.5
"450","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",268,48.5
"451","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",277,31.5
"452","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",277,32.5
"453","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",277,33.5
"454","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",285,47.5
"455","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,35.5
"456","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,36.5
"457","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,39.5
"458","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,42.5
"459","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,30.5
"460","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,31.5
"461","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,32.5
"462","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,33.5
"463","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,34.5
"464","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,35.5
"465","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,36.5
"466","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,37.5
"467","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,38.5
"468","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,39.5
"469","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,40.5
"470","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,42.5
"471","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",310,33.5
"472","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",310,34.5
"473","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",310,53.5
"474","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,23.5
"475","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,31.5
"476","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,32.5
"477","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,33.5
"478","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,34.5
"479","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,35.5
"480","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,36.5
"481","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,37.5
"482","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,38.5
"483","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,39.5
"484","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,40.5
"485","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,43.5
"486","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,48.5
"487","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,33.5
"488","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,35.5
"489","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,34.5
"490","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,37.5
"491","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,38.5
"492","South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,40.5
"493","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",114,44.5
"494","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",147,45.5
"495","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",161,43.5
"496","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",220,31.5
"497","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",220,36.5
"498","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,35.5
"499","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,42.5
"500","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,44.5
"501","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,45.5
"502","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",244,30.5
"503","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",244,42.5
"504","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",268,41.5
"505","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,30.5
"506","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,32.5
"507","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,34.5
"508","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,36.5
"509","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,37.5
"510","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,38.5
"511","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,39.5
"512","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,40.5
"513","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,45.5
"514","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,29.5
"515","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,37.5
"516","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,39.5
"517","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,41.5
"518","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,42.5
"519","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,29.5
"520","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,36.5
"521","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,41.5
"522","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,45.5
"523","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,29.5
"524","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,30.5
"525","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,32.5
"526","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,34.5
"527","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,35.5
"528","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,36.5
"529","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,38.5
"530","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,39.5
"531","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,40.5
"532","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,41.5
"533","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,42.5
"534","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,43.5
"535","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,29.5
"536","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,33.5
"537","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,37.5
"538","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,43.5
"539","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,31.5
"540","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,33.5
"541","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,34.5
"542","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,35.5
"543","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,36.5
"544","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,37.5
"545","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,38.5
"546","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,39.5
"547","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,40.5
"548","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,41.5
"549","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,42.5
"550","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,43.5
"551","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,45.5
"552","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,30.5
"553","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,34.5
"554","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,35.5
"555","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,36.5
"556","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,39.5
"557","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,40.5
"558","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,42.5
"559","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",341,37.5
"560","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",341,42.5
"561","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",341,43.5
"562","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,33.5
"563","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,34.5
"564","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,35.5
"565","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,36.5
"566","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,37.5
"567","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,38.5
"568","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,40.5
"569","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,41.5
"570","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,43.5
"571","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,44.5
"572","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",421,39.5
"573","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",421,42.5
"574","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,32.5
"575","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,34.5
"576","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,35.5
"577","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,36.5
"578","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,37.5
"579","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,38.5
"580","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,39.5
"581","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,40.5
"582","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,41.5
"583","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,42.5
"584","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,43.5
"585","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,44.5
"586","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,45.5
"587","South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,46.5
"588","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",192,57.5
"589","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",285,58.5
"590","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",408,52.5
"591","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,44.5
"592","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,45.5
"593","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,56.5
"594","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,57.5
"595","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,43.5
"596","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,45.5
"597","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,46.5
"598","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,47.5
"599","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,49.5
"600","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,53.5
"601","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,54.5
"602","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,56.5
"603","South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,60.5
"604","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",107,24.5
"605","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",128,26.5
"606","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",145,50.5
"607","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",155,24.5
"608","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",192,27.5
"609","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",302,25.5
"610","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",310,35.5
"611","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",310,53.5
"612","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",312,52.5
"613","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",341,53.5
"614","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",421,51.5
"615","South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",421,97.5
"616","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,35.5
"617","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,36.5
"618","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,37.5
"619","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,39.5
"620","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",86,44.5
"621","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",106,27.5
"622","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",106,28.5
"623","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",106,36.5
"624","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",106,37.5
"625","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",114,41.5
"626","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,23.5
"627","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,29.5
"628","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,30.5
"629","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,32.5
"630","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,33.5
"631","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,34.5
"632","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,35.5
"633","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,36.5
"634","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,38.5
"635","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",115,40.5
"636","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,29.5
"637","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,30.5
"638","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,31.5
"639","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,32.5
"640","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,33.5
"641","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,34.5
"642","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,35.5
"643","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,36.5
"644","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,37.5
"645","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,38.5
"646","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,39.5
"647","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,40.5
"648","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,41.5
"649","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,42.5
"650","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,43.5
"651","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,44.5
"652","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",128,46.5
"653","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,29.5
"654","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,30.5
"655","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,31.5
"656","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,32.5
"657","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,33.5
"658","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,34.5
"659","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,35.5
"660","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,36.5
"661","South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",138,37.5
