"","X","Region","Year","Taxon","Depth","Length"
"313",313,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",115,39.5
"314",314,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",115,40.5
"315",315,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",115,42.5
"316",316,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",115,43.5
"317",317,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",115,44.5
"318",318,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",115,45.5
"319",319,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,17.5
"320",320,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,20.5
"321",321,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,21.5
"322",322,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,22.5
"323",323,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,23.5
"324",324,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,24.5
"325",325,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,25.5
"326",326,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,26.5
"327",327,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,27.5
"328",328,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,29.5
"329",329,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,30.5
"330",330,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,32.5
"331",331,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,33.5
"332",332,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,34.5
"333",333,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,35.5
"334",334,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,36.5
"335",335,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",128,45.5
"336",336,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,32.5
"337",337,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,33.5
"338",338,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,34.5
"339",339,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,35.5
"340",340,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,36.5
"341",341,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,41.5
"342",342,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",138,48.5
"343",343,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,20.5
"344",344,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,21.5
"345",345,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,22.5
"346",346,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,23.5
"347",347,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,24.5
"348",348,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,25.5
"349",349,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,26.5
"350",350,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,28.5
"351",351,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,29.5
"352",352,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,31.5
"353",353,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,32.5
"354",354,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,33.5
"355",355,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,34.5
"356",356,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,35.5
"357",357,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,36.5
"358",358,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,37.5
"359",359,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,42.5
"360",360,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",145,45.5
"361",361,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,26.5
"362",362,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,29.5
"363",363,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,30.5
"364",364,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,31.5
"365",365,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,32.5
"366",366,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,33.5
"367",367,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,34.5
"368",368,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,35.5
"369",369,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,36.5
"370",370,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",146,43.5
"371",371,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,30.5
"372",372,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,31.5
"373",373,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,32.5
"374",374,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,33.5
"375",375,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,35.5
"376",376,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,36.5
"377",377,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,37.5
"378",378,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",147,38.5
"379",379,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",155,32.5
"380",380,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,26.5
"381",381,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,31.5
"382",382,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,33.5
"383",383,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,34.5
"384",384,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,35.5
"385",385,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,36.5
"386",386,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,37.5
"387",387,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",161,47.5
"388",388,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,17.5
"389",389,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,27.5
"390",390,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,30.5
"391",391,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,31.5
"392",392,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,32.5
"393",393,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,33.5
"394",394,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,34.5
"395",395,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,35.5
"396",396,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,36.5
"397",397,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,37.5
"398",398,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,38.5
"399",399,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",162,41.5
"400",400,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,31.5
"401",401,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,32.5
"402",402,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,33.5
"403",403,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,34.5
"404",404,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,35.5
"405",405,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,38.5
"406",406,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,39.5
"407",407,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,40.5
"408",408,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,41.5
"409",409,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,42.5
"410",410,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",192,45.5
"411",411,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,20.5
"412",412,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,21.5
"413",413,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,22.5
"414",414,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,23.5
"415",415,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,24.5
"416",416,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,25.5
"417",417,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,26.5
"418",418,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,27.5
"419",419,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,30.5
"420",420,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,31.5
"421",421,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,32.5
"422",422,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,33.5
"423",423,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,34.5
"424",424,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,35.5
"425",425,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,36.5
"426",426,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,37.5
"427",427,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",201,38.5
"428",428,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,26.5
"429",429,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,30.5
"430",430,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,31.5
"431",431,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,32.5
"432",432,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,33.5
"433",433,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,34.5
"434",434,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,35.5
"435",435,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",217,37.5
"436",436,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,25.5
"437",437,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,30.5
"438",438,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,31.5
"439",439,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,32.5
"440",440,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,33.5
"441",441,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,34.5
"442",442,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,35.5
"443",443,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,36.5
"444",444,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",227,39.5
"445",445,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,36.5
"446",446,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,37.5
"447",447,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,46.5
"448",448,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",234,50.5
"449",449,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",244,36.5
"450",450,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",268,48.5
"451",451,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",277,31.5
"452",452,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",277,32.5
"453",453,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",277,33.5
"454",454,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",285,47.5
"455",455,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,35.5
"456",456,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,36.5
"457",457,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,39.5
"458",458,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",288,42.5
"459",459,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,30.5
"460",460,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,31.5
"461",461,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,32.5
"462",462,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,33.5
"463",463,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,34.5
"464",464,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,35.5
"465",465,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,36.5
"466",466,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,37.5
"467",467,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,38.5
"468",468,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,39.5
"469",469,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,40.5
"470",470,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",309,42.5
"471",471,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",310,33.5
"472",472,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",310,34.5
"473",473,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",310,53.5
"474",474,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,23.5
"475",475,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,31.5
"476",476,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,32.5
"477",477,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,33.5
"478",478,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,34.5
"479",479,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,35.5
"480",480,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,36.5
"481",481,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,37.5
"482",482,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,38.5
"483",483,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,39.5
"484",484,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,40.5
"485",485,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,43.5
"486",486,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,48.5
"487",487,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,33.5
"488",488,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",312,35.5
"489",489,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,34.5
"490",490,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,37.5
"491",491,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,38.5
"492",492,"South Shetland Is.",1998,"CHAMPSOCEPHALUS GUNNARI",341,40.5
"493",493,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",114,44.5
"494",494,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",147,45.5
"495",495,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",161,43.5
"496",496,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",220,31.5
"497",497,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",220,36.5
"498",498,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,35.5
"499",499,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,42.5
"500",500,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,44.5
"501",501,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",234,45.5
"502",502,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",244,30.5
"503",503,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",244,42.5
"504",504,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",268,41.5
"505",505,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,30.5
"506",506,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,32.5
"507",507,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,34.5
"508",508,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,36.5
"509",509,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,37.5
"510",510,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,38.5
"511",511,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,39.5
"512",512,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,40.5
"513",513,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",285,45.5
"514",514,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,29.5
"515",515,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,37.5
"516",516,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,39.5
"517",517,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,41.5
"518",518,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",288,42.5
"519",519,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,29.5
"520",520,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,36.5
"521",521,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,41.5
"522",522,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",302,45.5
"523",523,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,29.5
"524",524,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,30.5
"525",525,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,32.5
"526",526,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,34.5
"527",527,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,35.5
"528",528,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,36.5
"529",529,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,38.5
"530",530,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,39.5
"531",531,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,40.5
"532",532,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,41.5
"533",533,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,42.5
"534",534,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",309,43.5
"535",535,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,29.5
"536",536,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,33.5
"537",537,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,37.5
"538",538,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",310,43.5
"539",539,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,31.5
"540",540,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,33.5
"541",541,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,34.5
"542",542,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,35.5
"543",543,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,36.5
"544",544,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,37.5
"545",545,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,38.5
"546",546,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,39.5
"547",547,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,40.5
"548",548,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,41.5
"549",549,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,42.5
"550",550,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,43.5
"551",551,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,45.5
"552",552,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,30.5
"553",553,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,34.5
"554",554,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,35.5
"555",555,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,36.5
"556",556,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,39.5
"557",557,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,40.5
"558",558,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",312,42.5
"559",559,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",341,37.5
"560",560,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",341,42.5
"561",561,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",341,43.5
"562",562,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,33.5
"563",563,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,34.5
"564",564,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,35.5
"565",565,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,36.5
"566",566,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,37.5
"567",567,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,38.5
"568",568,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,40.5
"569",569,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,41.5
"570",570,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,43.5
"571",571,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",408,44.5
"572",572,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",421,39.5
"573",573,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",421,42.5
"574",574,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,32.5
"575",575,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,34.5
"576",576,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,35.5
"577",577,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,36.5
"578",578,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,37.5
"579",579,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,38.5
"580",580,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,39.5
"581",581,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,40.5
"582",582,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,41.5
"583",583,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,42.5
"584",584,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,43.5
"585",585,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,44.5
"586",586,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,45.5
"587",587,"South Shetland Is.",1998,"CHIONODRACO RASTROSPINOSUS",428,46.5
"588",588,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",192,57.5
"589",589,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",285,58.5
"590",590,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",408,52.5
"591",591,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,44.5
"592",592,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,45.5
"593",593,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,56.5
"594",594,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",421,57.5
"595",595,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,43.5
"596",596,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,45.5
"597",597,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,46.5
"598",598,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,47.5
"599",599,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,49.5
"600",600,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,53.5
"601",601,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,54.5
"602",602,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,56.5
"603",603,"South Shetland Is.",1998,"CRYODRACO ANTARCTICUS",428,60.5
"604",604,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",107,24.5
"605",605,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",128,26.5
"606",606,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",145,50.5
"607",607,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",155,24.5
"608",608,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",192,27.5
"609",609,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",302,25.5
"610",610,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",310,35.5
"611",611,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",310,53.5
"612",612,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",312,52.5
"613",613,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",341,53.5
"614",614,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",421,51.5
"615",615,"South Shetland Is.",1998,"DISSOSTICHUS MAWSONI",421,97.5
"616",616,"South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,35.5
"617",617,"South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,36.5
"618",618,"South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,37.5
"619",619,"South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",58,39.5
"620",620,"South Shetland Is.",1998,"GOBIONOTOTHEN GIBBERIFRONS",86,44.5
